Transaction_ID,User_ID,Transaction_Description,Amount,Location,Timestamp
304,4913,amazon purchase 871997,8719.97,"Natalieshire, Brazil",09-03-2025 19:53
305,1657,gas station payment 438499,4384.99,"New Alvin, Saint Helena",29-01-2025 13:43
306,1685,credit card payment 534669,5346.69,"Port Taylor, Pitcairn Islands",28-01-2025 00:26
307,1388,gas station payment 11470,1147,"Timothyborough, Dominica",12-03-2025 19:01
308,4134,amazon purchase 769493,7694.93,"Michaelchester, Anguilla",24-02-2025 15:38
309,2745,walmart shopping 494599,4945.99,"New Karishire, Ethiopia",17-02-2025 16:35
310,4479,credit card payment 287105,2871.05,"Vargasborough, Fiji",02-01-2025 18:52
311,4444,amazon purchase 232382,2323.82,"Victoriaborough, Ecuador",19-02-2025 12:18
312,1763,suspicious wire transfer 711934,7119.34,"Mercedesside, Svalbard & Jan Mayen Islands",03-01-2025 01:33
313,2438,gas station payment 49626,4962.6,"New Megan, Guinea-Bissau",06-01-2025 08:14
314,1347,paypal transfer 248308,2483.08,"Brownchester, Russian Federation",14-02-2025 22:27
315,1923,amazon purchase 458307,4583.07,"West Ritabury, Andorra",08-02-2025 07:09
316,2093,gas station payment 289117,2891.17,"Thompsonland, Guyana",24-01-2025 18:04
317,3437,suspicious wire transfer 636963,6369.63,"Port Jessicaborough, Tanzania",07-03-2025 18:17
318,2868,credit card payment 521851,5218.51,"South Danielfurt, Trinidad and Tobago",19-02-2025 10:37
319,2863,credit card payment 56716,567.16,"Lake David, Portugal",09-01-2025 19:46
320,4244,paypal transfer 20843,2084.3,"Jonestown, Denmark",02-02-2025 21:19
321,3803,suspicious wire transfer 7488,74.88,"East Nathan, Austria",07-01-2025 10:23
322,1114,suspicious wire transfer 705312,7053.12,"West Aprilmouth, Yemen",16-01-2025 10:20
323,2347,suspicious wire transfer 181012,1810.12,"East Marcustown, Comoros",15-02-2025 02:32
324,4300,suspicious wire transfer 846923,8469.23,"Lake Briannashire, Colombia",23-02-2025 09:31
325,3636,suspicious wire transfer 420325,4203.25,"Humphreyburgh, Sao Tome and Principe",13-03-2025 00:01
326,1295,walmart shopping 572907,5729.07,"Sextonshire, Australia",05-01-2025 18:39
327,4449,amazon purchase 124192,1241.92,"West Tasha, Comoros",09-02-2025 00:10
328,1086,amazon purchase 629749,6297.49,"Wilsonfurt, Sao Tome and Principe",29-01-2025 04:31
329,4929,walmart shopping 46326,463.26,"Hendersonmouth, Aruba",17-02-2025 03:43
330,1703,credit card payment 782334,7823.34,"Nicoleburgh, Armenia",20-01-2025 17:34
331,4876,amazon purchase 840141,8401.41,"East Erikahaven, Ethiopia",08-01-2025 05:16
332,2757,walmart shopping 850089,8500.89,"Rodriguezstad, Cayman Islands",08-01-2025 05:47
333,2809,credit card payment 100504,1005.04,"Davidborough, Ireland",31-01-2025 15:11
334,3928,credit card payment 416268,4162.68,"West Chadton, Jersey",13-03-2025 18:42
335,3676,amazon purchase 721898,7218.98,"East Andreport, United States Virgin Islands",10-03-2025 01:17
336,3001,amazon purchase 310338,3103.38,"Woodmouth, San Marino",28-01-2025 00:04
337,3293,credit card payment 373137,3731.37,"New Christopherhaven, Vietnam",04-03-2025 05:31
338,3891,suspicious wire transfer 172099,1720.99,"Hamiltonview, Algeria",13-01-2025 07:07
339,1979,amazon purchase 545956,5459.56,"South Elizabeth, Cambodia",09-03-2025 02:15
340,2590,paypal transfer 130525,1305.25,"Jacquelineside, Kuwait",26-01-2025 10:21
341,1804,paypal transfer 394418,3944.18,"Jonesmouth, Netherlands",15-02-2025 22:35
342,1224,walmart shopping 429601,4296.01,"Taylorville, China",23-01-2025 06:36
343,2754,paypal transfer 595798,5957.98,"West Robert, Spain",22-01-2025 04:34
344,3300,credit card payment 528736,5287.36,"Webertown, New Caledonia",03-01-2025 19:19
345,3114,walmart shopping 198466,1984.66,"Lake Kaylaville, Belarus",28-01-2025 10:06
346,3274,paypal transfer 207151,2071.51,"New Kimberly, New Caledonia",06-03-2025 06:47
347,1491,amazon purchase 109815,1098.15,"Collinsberg, Madagascar",28-01-2025 02:07
348,1360,walmart shopping 589442,5894.42,"Lake Lisa, Isle of Man",25-01-2025 23:07
349,4759,gas station payment 8150,815,"New Joseph, Senegal",13-01-2025 15:47
350,1788,suspicious wire transfer 922301,9223.01,"Roberttown, Jordan",06-03-2025 19:00
351,4176,gas station payment 516871,5168.71,"West Ericfurt, Armenia",13-02-2025 21:47
352,2060,paypal transfer 600867,6008.67,"North Brandonburgh, Libyan Arab Jamahiriya",11-03-2025 18:07
353,3664,walmart shopping 140146,1401.46,"West James, Egypt",12-01-2025 12:05
354,3076,walmart shopping 671786,6717.86,"West Jodiberg, Lao People's Democratic Republic",20-01-2025 15:48
355,1765,suspicious wire transfer 441207,4412.07,"Mccoyview, Denmark",07-03-2025 11:44
356,3041,paypal transfer 94908,9490.8,"Harmonmouth, Brunei Darussalam",02-01-2025 17:58
357,2922,gas station payment 137374,1373.74,"North Pamela, Kenya",16-02-2025 00:02
358,4891,walmart shopping 42619,4261.9,"Kristinport, Egypt",25-01-2025 14:25
359,4445,amazon purchase 687573,6875.73,"Lake Amyland, Tanzania",21-02-2025 01:07
360,1206,credit card payment 135718,1357.18,"Abigailtown, Finland",04-01-2025 16:12
361,1479,amazon purchase 680074,6800.74,"Singletonshire, Kuwait",09-01-2025 15:12
362,2764,paypal transfer 656445,6564.45,"North Laura, Serbia",01-03-2025 19:59
363,4814,credit card payment 76148,761.48,"Lake Melissa, Saint Kitts and Nevis",10-02-2025 16:47
364,4465,amazon purchase 184261,1842.61,"Robinmouth, Peru",13-01-2025 19:47
365,3682,suspicious wire transfer 965406,9654.06,"East Michaelburgh, Tonga",25-02-2025 10:20
366,3823,suspicious wire transfer 43491,4349.1,"Priceton, Belize",22-02-2025 21:33
367,4977,amazon purchase 290274,2902.74,"West Sheila, China",12-01-2025 21:14
368,1221,gas station payment 930776,9307.76,"Jenniferstad, Brunei Darussalam",03-02-2025 13:15
369,4852,suspicious wire transfer 526098,5260.98,"Briannashire, Pakistan",21-01-2025 08:00
370,1375,walmart shopping 466706,4667.06,"Christinaside, Sweden",01-01-2025 12:45
371,3861,gas station payment 85071,8507.1,"West Renee, Cameroon",07-03-2025 07:24
372,1244,paypal transfer 86243,862.43,"Allenfurt, Guyana",07-02-2025 11:18
373,2204,suspicious wire transfer 621594,6215.94,"South Sean, Czech Republic",13-03-2025 17:56
374,1199,credit card payment 850236,8502.36,"Port Carolview, Ethiopia",13-03-2025 18:47
375,2346,amazon purchase 499661,4996.61,"Port Christopherberg, Equatorial Guinea",15-02-2025 19:02
376,1964,suspicious wire transfer 588246,5882.46,"East Jasonton, Sweden",05-01-2025 06:15
377,3776,walmart shopping 471672,4716.72,"North Dawnhaven, Saint Martin",01-02-2025 10:00
378,1823,amazon purchase 103275,1032.75,"South Jillborough, Indonesia",13-02-2025 04:39
379,1529,credit card payment 285626,2856.26,"East Haleystad, Canada",04-03-2025 07:46
380,2382,amazon purchase 42554,425.54,"Allenland, Saint Helena",26-02-2025 00:30
381,1580,paypal transfer 990742,9907.42,"Lake Stephenview, Grenada",19-01-2025 03:14
382,1364,walmart shopping 657286,6572.86,"Port Sydney, Malaysia",28-02-2025 03:45
383,1326,suspicious wire transfer 47127,4712.7,"Port Jodi, Guinea-Bissau",28-02-2025 01:44
384,1067,paypal transfer 831428,8314.28,"Port Lisa, Angola",08-01-2025 13:38
385,2455,paypal transfer 63577,6357.7,"Greenmouth, Northern Mariana Islands",28-01-2025 21:58
386,3006,credit card payment 270067,2700.67,"New Darrenberg, Vanuatu",21-01-2025 21:03
387,1171,credit card payment 880961,8809.61,"Lake Laura, Azerbaijan",22-02-2025 12:25
388,4627,walmart shopping 322436,3224.36,"Ryanborough, Liberia",06-02-2025 17:06
389,2192,suspicious wire transfer 239583,2395.83,"North Douglasmouth, Cuba",12-01-2025 21:18
390,3257,amazon purchase 458357,4583.57,"Floresside, Burundi",05-03-2025 16:30
391,4529,credit card payment 631345,6313.45,"Rachelton, Congo",28-01-2025 11:29
392,1314,credit card payment 82945,829.45,"Duffyshire, Switzerland",09-03-2025 02:50
393,3329,gas station payment 972408,9724.08,"Lake Ashley, Fiji",13-02-2025 20:56
394,4861,paypal transfer 767051,7670.51,"West Davidton, United States Minor Outlying Islands",03-03-2025 18:38
395,1645,walmart shopping 474524,4745.24,"Rojasside, Senegal",22-02-2025 11:39
396,1708,paypal transfer 481023,4810.23,"East Joseph, Bhutan",16-02-2025 09:20
397,3974,gas station payment 725741,7257.41,"Sheltonchester, Nigeria",13-02-2025 07:30
398,2428,walmart shopping 10172,1017.2,"East Christopherview, Cameroon",04-01-2025 12:29
399,4410,suspicious wire transfer 701711,7017.11,"Robertbury, Italy",25-01-2025 09:33
400,3201,credit card payment 119214,1192.14,"Angelicastad, Bolivia",23-01-2025 20:17
401,4966,amazon purchase 907445,9074.45,"New Anthony, Libyan Arab Jamahiriya",15-02-2025 00:36
402,4330,suspicious wire transfer 852769,8527.69,"Lake Normaville, North Macedonia",02-02-2025 03:19
403,4214,paypal transfer 236751,2367.51,"Port Andrewmouth, Czech Republic",09-03-2025 06:30
404,4486,paypal transfer 517498,5174.98,"West Elizabeth, North Macedonia",14-02-2025 18:55
405,1580,credit card payment 456895,4568.95,"Port Joychester, United States of America",23-02-2025 19:26
406,2666,gas station payment 11468,1146.8,"Jeffreyburgh, American Samoa",09-01-2025 07:44
407,2250,paypal transfer 301783,3017.83,"New Adamburgh, Jordan",27-02-2025 06:02
408,3808,suspicious wire transfer 37320,3732,"East Kevinshire, Chad",07-03-2025 14:33
409,2998,paypal transfer 827782,8277.82,"Deborahtown, United Arab Emirates",24-02-2025 03:07
410,3166,paypal transfer 48602,4860.2,"Nicolefurt, United Kingdom",18-02-2025 01:38
411,2992,credit card payment 581493,5814.93,"North Ericfurt, Monaco",29-01-2025 23:27
412,1997,credit card payment 571484,5714.84,"Lake Zachary, Bulgaria",22-02-2025 14:43
413,2561,paypal transfer 494178,4941.78,"Danielland, Barbados",14-02-2025 23:42
414,1077,amazon purchase 400645,4006.45,"Lisafurt, Maldives",24-02-2025 23:33
415,2582,paypal transfer 538907,5389.07,"Robinmouth, Togo",20-01-2025 17:40
416,3823,paypal transfer 497312,4973.12,"Haneystad, Paraguay",29-01-2025 07:44
417,3809,credit card payment 253028,2530.28,"West Abigail, United States Minor Outlying Islands",30-01-2025 10:02
418,2272,paypal transfer 648765,6487.65,"Andersonside, Greece",03-01-2025 17:22
419,4677,gas station payment 603043,6030.43,"East Yolandahaven, Holy See (Vatican City State)",02-02-2025 19:52
420,2755,amazon purchase 139258,1392.58,"Port Sarahville, Pitcairn Islands",11-03-2025 16:33
421,2967,suspicious wire transfer 109732,1097.32,"South Melinda, Guyana",24-02-2025 13:54
422,2915,suspicious wire transfer 887652,8876.52,"South Tracimouth, Denmark",02-03-2025 18:33
423,1757,suspicious wire transfer 695651,6956.51,"Andersonshire, Niger",06-03-2025 05:07
424,4323,gas station payment 96031,960.31,"West Brittany, Saint Barthelemy",28-02-2025 09:58
425,2824,paypal transfer 93063,9306.3,"Hamiltonmouth, Singapore",05-01-2025 13:18
426,4552,gas station payment 269397,2693.97,"South Mary, Equatorial Guinea",07-01-2025 09:50
427,3931,credit card payment 208035,2080.35,"New Alisonville, Heard Island and McDonald Islands",11-02-2025 20:07
428,3251,gas station payment 26515,2651.5,"Kingport, Afghanistan",13-03-2025 07:27
429,1064,amazon purchase 541762,5417.62,"Deannastad, North Macedonia",20-01-2025 06:27
430,1900,gas station payment 637347,6373.47,"West Courtney, Luxembourg",25-02-2025 00:34
431,4953,suspicious wire transfer 43423,4342.3,"South Biancafurt, Zimbabwe",05-03-2025 20:41
432,2323,amazon purchase 301867,3018.67,"East Holly, Kenya",23-02-2025 05:42
433,1922,gas station payment 78659,786.59,"Sophiaburgh, Mayotte",01-01-2025 02:42
434,1500,suspicious wire transfer 632506,6325.06,"North Paulafurt, Argentina",20-01-2025 08:32
435,3342,amazon purchase 995114,9951.14,"Jennyborough, Northern Mariana Islands",09-01-2025 21:39
436,1754,suspicious wire transfer 11395,113.95,"Georgeton, Costa Rica",12-01-2025 06:24
437,4635,credit card payment 772639,7726.39,"North James, Lebanon",24-01-2025 10:46
438,1374,suspicious wire transfer 746108,7461.08,"East Kristen, New Zealand",02-02-2025 06:02
439,4966,walmart shopping 997623,9976.23,"Sabrinaland, Hong Kong",21-02-2025 18:11
440,2134,suspicious wire transfer 1962,19.62,"Lake Lucasberg, French Guiana",19-02-2025 16:42
441,4941,gas station payment 513849,5138.49,"Lake Albertchester, Bahamas",15-01-2025 19:44
442,1632,walmart shopping 3492,349.2,"Lake William, Morocco",28-02-2025 22:05
443,3373,credit card payment 254959,2549.59,"East Ernest, Denmark",24-01-2025 18:52
444,3117,credit card payment 83463,834.63,"Peggybury, Cocos (Keeling) Islands",28-02-2025 20:29
445,1794,gas station payment 28672,286.72,"North Jordanville, Belize",09-02-2025 10:56
446,3806,gas station payment 388907,3889.07,"Kellerside, Chad",11-01-2025 23:37
447,4723,paypal transfer 54164,541.64,"West Edward, Tajikistan",22-01-2025 14:08
448,3797,suspicious wire transfer 760274,7602.74,"Lake Cynthia, Austria",21-01-2025 07:32
449,4922,suspicious wire transfer 203346,2033.46,"New Heatherburgh, Portugal",13-02-2025 07:05
450,1375,amazon purchase 80736,8073.6,"Brandonborough, Suriname",22-02-2025 02:17
451,4836,credit card payment 541503,5415.03,"East Jillian, Sao Tome and Principe",28-01-2025 09:34
452,1119,walmart shopping 782319,7823.19,"South Frank, Ecuador",12-03-2025 11:47
453,3264,credit card payment 625006,6250.06,"Port Kenneth, Iraq",08-02-2025 00:08
454,4116,walmart shopping 562634,5626.34,"Solomonburgh, United Kingdom",26-02-2025 04:35
455,2942,paypal transfer 201683,2016.83,"Matthewhaven, Belarus",12-01-2025 11:35
456,3199,walmart shopping 916072,9160.72,"Kathrynmouth, Cuba",28-01-2025 07:59
457,3994,gas station payment 822305,8223.05,"Port Lesliechester, British Virgin Islands",12-03-2025 18:29
458,3266,credit card payment 164564,1645.64,"West Susanfort, Monaco",25-01-2025 17:48
459,4964,amazon purchase 25778,257.78,"East Kathleen, Netherlands Antilles",14-01-2025 01:37
460,1884,suspicious wire transfer 829369,8293.69,"Port Nancy, Guadeloupe",22-02-2025 13:41
461,3761,paypal transfer 419851,4198.51,"New Chris, Mexico",15-02-2025 17:39
462,4493,credit card payment 14806,148.06,"New Charleschester, New Zealand",02-02-2025 06:55
463,3778,walmart shopping 333383,3333.83,"Thomasstad, Mauritania",06-03-2025 08:10
464,3228,suspicious wire transfer 899327,8993.27,"South Suzannemouth, Bangladesh",05-02-2025 15:04
465,3427,amazon purchase 897739,8977.39,"West Johnville, Latvia",15-02-2025 16:26
466,1685,gas station payment 404417,4044.17,"Phillipmouth, Liberia",18-01-2025 05:25
467,1134,suspicious wire transfer 59948,5994.8,"Cynthiamouth, Sierra Leone",01-02-2025 10:16
468,1716,gas station payment 215125,2151.25,"West Jennymouth, Greece",11-03-2025 17:39
469,2946,amazon purchase 894313,8943.13,"West Gregoryfurt, Netherlands Antilles",19-01-2025 16:49
470,3746,credit card payment 313693,3136.93,"Port Katie, Austria",28-01-2025 15:40
471,3223,gas station payment 98440,9844,"Port Allenbury, Marshall Islands",14-01-2025 00:50
472,2620,walmart shopping 4308,43.08,"New Stevenview, Italy",22-01-2025 07:11
473,3358,paypal transfer 67637,6763.7,"Port Stephaniemouth, Vietnam",10-03-2025 02:30
474,3146,walmart shopping 204665,2046.65,"North Nicholas, Qatar",10-02-2025 06:23
475,3027,suspicious wire transfer 764729,7647.29,"Robertsfurt, Bouvet Island (Bouvetoya)",22-02-2025 10:41
476,1572,gas station payment 343121,3431.21,"Port Oliviaborough, Korea",19-02-2025 14:51
477,1954,gas station payment 510019,5100.19,"East Ashleybury, Italy",01-01-2025 15:59
478,3740,credit card payment 1349,13.49,"New April, Barbados",26-01-2025 19:10
479,2208,amazon purchase 110689,1106.89,"South Gabriellefurt, Singapore",08-02-2025 12:55
480,4635,walmart shopping 775951,7759.51,"Warrenshire, Philippines",27-01-2025 00:47
481,3713,credit card payment 686693,6866.93,"Mclaughlinborough, San Marino",28-02-2025 05:29
482,1337,suspicious wire transfer 960841,9608.41,"Lake Michellestad, Palau",01-02-2025 15:49
483,2594,paypal transfer 280793,2807.93,"Chloeside, Mauritania",28-01-2025 05:33
484,3522,credit card payment 49106,491.06,"Acostaberg, France",20-02-2025 16:01
485,1356,gas station payment 811442,8114.42,"Maxwellview, North Macedonia",07-02-2025 08:28
486,2613,paypal transfer 372634,3726.34,"Lake Jeffreyfort, Taiwan",26-01-2025 14:57
487,2913,credit card payment 364459,3644.59,"Joshuaview, Antigua and Barbuda",05-03-2025 07:54
488,1993,paypal transfer 7605,76.05,"New Stephen, Cyprus",20-02-2025 18:08
489,2072,amazon purchase 381693,3816.93,"Howellport, Sudan",17-01-2025 19:59
490,2976,paypal transfer 943485,9434.85,"Robertchester, Guatemala",10-01-2025 09:12
491,1603,gas station payment 358444,3584.44,"Port William, Timor-Leste",14-02-2025 03:22
492,2224,suspicious wire transfer 884961,8849.61,"Sarahstad, Gambia",01-01-2025 23:35
493,3313,credit card payment 723533,7235.33,"Austinburgh, Angola",05-03-2025 03:21
494,3475,credit card payment 11595,1159.5,"South Tammyfurt, Denmark",12-02-2025 07:13
495,1176,credit card payment 991245,9912.45,"Cynthiaport, Syrian Arab Republic",19-01-2025 15:44
496,4803,paypal transfer 425467,4254.67,"Connieland, Monaco",23-02-2025 13:16
497,1333,gas station payment 323523,3235.23,"Lake Timstad, United States of America",30-01-2025 22:40
498,1069,credit card payment 880711,8807.11,"West Laurenmouth, Namibia",13-03-2025 04:23
499,2791,walmart shopping 69005,690.05,"Granttown, Congo",13-03-2025 16:22
500,2306,walmart shopping 599108,5991.08,"Lake Rebeccatown, Italy",12-02-2025 02:35
501,3322,amazon purchase 601014,6010.14,"Port Stacystad, Andorra",01-03-2025 08:53
502,2970,walmart shopping 781958,7819.58,"East Kylebury, Anguilla",05-02-2025 18:42
503,4909,credit card payment 946376,9463.76,"South Charleston, Djibouti",18-01-2025 10:29
504,4658,amazon purchase 438729,4387.29,"Port Sandra, Denmark",20-02-2025 00:13
505,3220,paypal transfer 756607,7566.07,"Alexiston, Equatorial Guinea",09-03-2025 15:14
506,4499,paypal transfer 631687,6316.87,"Masonstad, United States of America",17-01-2025 18:14
507,1513,amazon purchase 271426,2714.26,"Crosbychester, Canada",01-03-2025 09:04
508,1101,suspicious wire transfer 996229,9962.29,"West Brenda, Bolivia",20-02-2025 22:11
